document_id,set,kind,story_url,story_file_size,wiki_url,wiki_title,story_word_count,story_start,story_end
93116caf60209c52bca7cd0b51ccc366eb90f6c6,train,movie,http://www.imsdb.com/scripts/Sleepless-in-Seattle.html,161701,http://en.wikipedia.org/wiki/Sleepless_in_Seattle,Sleepless in Seattle,25233,S L E,-- -- --
9324c1f58c59e30247032dfa99ef564b7af92293,valid,gutenberg,http://www.gutenberg.org/ebooks/2349.txt.utf-8,76590,http://en.wikipedia.org/wiki/The_Adventure_of_the_Devil's_Foot,The Adventure of the Devil's Foot,14650,Produced by David,new eBooks .
934fbd3acf4433a952b49cfc004dd2b363b57faf,train,gutenberg,http://www.gutenberg.org/ebooks/1400.txt.utf-8,1033801,http://en.wikipedia.org/wiki/Great_Expectations,Great Expectations,221042,Produced by An,new eBooks .
935775d945bc210b0928bffb6924e06e1ef9a9dd,test,movie,http://www.imsdb.com/scripts/Neverending-Story%2C-The.html,392549,http://en.wikipedia.org/wiki/The_NeverEnding_Story_(film),The NeverEnding Story (film),37308,Script This Script,Created by AranMax
9389f614fcf481375c892e8ecb80a4be26862fc0,train,movie,http://www.imsdb.com/scripts/Hard-to-Kill.html,180457,http://en.wikipedia.org/wiki/Hard_to_Kill,Hard to Kill,28309,HARD TO KILL,. THE END
93db5f57e96d7f15f55d9ef9e4bff6022dd2bef9,train,gutenberg,http://www.gutenberg.org/ebooks/52603.txt.utf-8,799063,http://en.wikipedia.org/wiki/Colonel_Jack,Colonel Jack,170964,Produced by Charles,new eBooks .
9413909e8862daf780c61ad8dad02130527b7684,train,movie,http://www.imsdb.com/scripts/Ides-of-March%2C-The.html,212412,http://en.wikipedia.org/wiki/The_Ides_of_March_(film),The Ides of March (film),21952,THE IDES OF,CUT TO BLACK:
9413d249d9cd5b8d5c6093eab81fd255d0642ba7,train,movie,http://www.imsdb.com/scripts/You-Can-Count-On-Me.html,216556,http://en.wikipedia.org/wiki/You_Can_Count_On_Me,You Can Count On Me,23309,YOU CAN COUNT,. THE END
94328b4aa4b54eab7b004ee7ecbaff9536498590,test,gutenberg,http://www.gutenberg.org/ebooks/14220.txt.utf-8,26598,http://en.wikipedia.org/wiki/The_Tale_of_the_Flopsy_Bunnies,The Tale of the Flopsy Bunnies,4608,Produced by Michael,new eBooks .
948e7d8b12010b0eceeadc338a4554e1ba9d9b44,train,movie,http://www.imsdb.com/scripts/Dogma.html,240655,http://en.wikipedia.org/wiki/Dogma_(film),Dogma (film),38436,DOGMA EXT ASBURY,they exit )
949f179ab9de0a9bbb52fce8fecf52bf67caaccd,train,movie,http://www.imsdb.com/scripts/Cooler%2C-The.html,219190,http://en.wikipedia.org/wiki/The_Cooler,The Cooler,26044,THE COOLER Written,. THE END
94be0f70671c74fb1eb95f92eeb78601828f3fe8,train,gutenberg,http://www.gutenberg.org/ebooks/11052.txt.utf-8,824346,http://en.wikipedia.org/wiki/The_Custom_of_the_Country,The Custom of the Country,165122,Produced by Steve,http : //www.gutenberg.net/GUTINDEX.ALL
94dc6d01df88f97843813efb11e5d7e48562c869,valid,gutenberg,http://www.gutenberg.org/ebooks/720.txt.utf-8,380819,http://en.wikipedia.org/wiki/Almayer's_Folly,Almayer's Folly,75305,Transcribed from the,new eBooks .
94f1c8eb8ce7f271eb52c6ae9071ae1b56dabfcb,train,movie,http://www.imsdb.com/scripts/Midnight-Express.html,292432,http://en.wikipedia.org/wiki/Midnight_Express_(film),Midnight Express (film),33748,MIDNIGHT EXPRESS Screenplay,) THE END
95315365bf6b07073562333fa15403f68e040e70,train,movie,http://www.imsdb.com/scripts/Master-and-Commander.html,196135,http://en.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World,Master and Commander: The Far Side of the World,29291,MASTER AND COMMANDER,space . ***
953a454c146650e09d27fdb4dbe3cfdc6a9ca697,train,movie,http://www.imsdb.com/scripts/So-I-Married-an-Axe-Murderer.html,238826,http://en.wikipedia.org/wiki/So_I_Married_an_Axe_Murderer,So I Married an Axe Murderer,24905,SO I MARRIED,: THE END
9561a72a7b909a62c43b5ff74e26103f7a03c4bc,train,gutenberg,http://www.gutenberg.org/ebooks/41667.txt.utf-8,329090,http://en.wikipedia.org/wiki/The_Emerald_City_of_Oz,The Emerald City of Oz,66486,Produced by Chris,new eBooks .
9562ea781e95c048df96f528a2a8272721cde3a7,test,gutenberg,http://www.gutenberg.org/ebooks/32154.txt.utf-8,170577,http://en.wikipedia.org/wiki/The_Variable_Man,The Variable Man,33697,Produced by Greg,new eBooks .
95714d841d8b02f51dc012464416863a48c7efff,train,gutenberg,http://www.gutenberg.org/ebooks/29042.txt.utf-8,184036,http://en.wikipedia.org/wiki/A_Tangled_Tale,A Tangled Tale,37453,Produced by Chris,new eBooks .
95e9be5fab8ef29c6135cffb2e335d03135458ea,test,gutenberg,http://www.gutenberg.org/ebooks/18846.txt.utf-8,158245,http://en.wikipedia.org/wiki/Voodoo_Planet,Voodoo Planet,30821,Produced by Greg,FULL LICENSE ***
960df5ab918e52e7db2f5cf7ca49799326c51d09,train,gutenberg,http://www.gutenberg.org/ebooks/14797.txt.utf-8,28421,http://en.wikipedia.org/wiki/The_Tale_of_Timmy_Tiptoes,The Tale of Timmy Tiptoes,4990,Produced by Robert,new eBooks .
961902ae5bc5f08fcdf4807552d423f7596f5695,valid,movie,http://www.imsdb.com/scripts/Jason-X.html,157714,http://en.wikipedia.org/wiki/Jason_X,Jason X,27565,if ( window,CREDITS THE END
964b0f4d342647ea243f1e1156c2e691ff34e6e4,train,gutenberg,http://www.gutenberg.org/ebooks/40264.txt.utf-8,737329,http://en.wikipedia.org/wiki/Regiment_of_Women,Regiment of Women,151749,Produced by David,new eBooks .
96546ceb80de8303f5057f1f2f4cb9fa5d0a2b20,train,gutenberg,http://www.gutenberg.org/ebooks/5140.txt.utf-8,1910212,http://en.wikipedia.org/wiki/He_Knew_He_Was_Right,He Knew He Was Right,401079,E-text prepared by,new eBooks .
96809d5bae3dc7d250e0d0eb811119c33f511824,train,gutenberg,http://www.gutenberg.org/ebooks/1965.txt.utf-8,675153,http://en.wikipedia.org/wiki/Captain_Blood_(novel),Captain Blood (novel),134966,Produced by An,new eBooks .
96e430253b33b3e2890563039881d796ec93dd93,train,movie,http://www.imsdb.com/scripts/Wild-Hogs.html,243787,http://en.wikipedia.org/wiki/Wild_Hogs,Wild Hogs,31841,WILD HOGS Written,: END CREDITS
96fe0d2109b097524413be7ec351eb78f40b8feb,train,movie,http://www.imsdb.com/scripts/Metro.html,291033,http://en.wikipedia.org/wiki/Metro_(1997_film),Metro (1997 film),33130,METRO Screenplay by,: THE END
97e9cc82b3de2fda8a258cdf6c2e8662e7d1537c,train,gutenberg,http://www.gutenberg.org/ebooks/31979.txt.utf-8,87961,http://en.wikipedia.org/wiki/The_Tunnel_under_the_World,The Tunnel under the World,17139,Produced by Sankar,new eBooks .
9875d5a34bf0215171fcc87c84a724c4971cf477,train,movie,http://www.imsdb.com/scripts/Tamara-Drewe.html,249062,http://en.wikipedia.org/wiki/Tamara_Drewe_(film),Tamara Drewe (film),29456,TAMARA DREWE Written,THE END .
987d3e31dc8b6029a2b9450243e122c8862bbc24,train,movie,http://www.imsdb.com/scripts/Girl-with-the-Dragon-Tattoo%2C-The.html,363880,http://en.wikipedia.org/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film),The Girl with the Dragon Tattoo (2011 film),44843,THE GIRL WITH,Probably forever .
98985978eb32d828d54913a431c0803547e789bf,train,gutenberg,http://www.gutenberg.org/ebooks/4015.txt.utf-8,109951,http://en.wikipedia.org/wiki/The_Hairy_Ape,The Hairy Ape,24227,Produced by Charles,new eBooks .
989916b68c184be23de3334a7ee8ecfa4bdd2496,train,gutenberg,http://www.gutenberg.org/ebooks/26779.txt.utf-8,119574,http://en.wikipedia.org/wiki/The_Ghost_(Harris_novel),The Ghost (Harris novel),25088,Produced by David,new eBooks .
98acf546189102f4d4fae1ff2bbef93018d6c4b1,train,movie,http://www.imsdb.com/scripts/Purple-Rain.html,216634,http://en.wikipedia.org/wiki/Purple_Rain_(film),Purple Rain (film),28541,P U R,... forever ...
991780bf52a8a596a25465dff974db075088e2d7,train,gutenberg,http://www.gutenberg.org/ebooks/2344.txt.utf-8,67058,http://en.wikipedia.org/wiki/The_Adventure_of_the_Cardboard_Box,The Adventure of the Cardboard Box,13169,Produced by David,new eBooks .
9950d38eeb83f7bfa67bc56333d33661d18d452f,train,gutenberg,http://www.gutenberg.org/ebooks/1089.txt.utf-8,292031,http://en.wikipedia.org/wiki/Moon-Face,Moon-Face,60318,Produced by Espen,new eBooks .
99585e4b51fa1bf94db82b0551d1d664e584621d,train,movie,http://www.imsdb.com/scripts/Sex%2C-Lies-and-Videotape.html,232403,"http://en.wikipedia.org/wiki/Sex,_Lies,_and_Videotape","Sex, Lies, and Videotape",20462,if ( window,BLACK THE END
997d5c49c59f9ac935fe208ed84c5500cf649c98,test,movie,http://www.imsdb.com/scripts/Gang-Related.html,283732,http://en.wikipedia.org/wiki/Gang_Related,Gang Related,30123,GANG RELATED Written,: THE END
9990281afdfbf883d53ac7540acfcbb375380f75,valid,movie,http://www.imsdb.com/scripts/My-Best-Friend%27s-Wedding.html,199198,http://en.wikipedia.org/wiki/My_Best_Friend's_Wedding,My Best Friend's Wedding,34297,M Y B,-- -- --
999a532b45f030c8f382f0f92fc51b3d12fd821c,test,movie,http://www.imsdb.com/scripts/Mulholland-Drive.html,154687,http://en.wikipedia.org/wiki/Mulholland_Drive_(film),Mulholland Drive (film),25766,if ( window,. THE END
9a03551bf48072d870d6aa0b3cbcd3028ca8e5ac,train,gutenberg,http://www.gutenberg.org/ebooks/903.txt.utf-8,847913,http://en.wikipedia.org/wiki/The_White_Company,The White Company,176349,Produced by Charles,new eBooks .
9a1e1983016459fb1b0393306e408d85d2d4a5bb,test,gutenberg,http://www.gutenberg.org/files/5135/5135-0.txt,773584,http://en.wikipedia.org/wiki/The_Fortune_of_the_Rougons,The Fortune of the Rougons,150946,Produced by Dagny,new eBooks .
9a1f8183b31ba8ab9f1719fa42b36a173035beb4,train,movie,http://www.imsdb.com/scripts/Major-League.html,266311,http://en.wikipedia.org/wiki/Major_League_(film),Major League (film),29952,MAJOR LEAGUE Screenplay,CREDITS THE END
9a47076ad2a64fa53bde62c8c4c06f04d91ce2c8,train,movie,http://www.imsdb.com/scripts/Next-Friday.html,158964,http://en.wikipedia.org/wiki/Next_Friday,Next Friday,20247,Next Friday --,THE END .
9a50bcf24dea0f3934df9a55f6e82df03c19c7cb,train,movie,http://www.imsdb.com/scripts/Wag-the-Dog.html,256791,http://en.wikipedia.org/wiki/Wag_the_Dog,Wag the Dog,35199,Wag the Dog,"OCTOBER , 1996"
9b567ac919aae1fa2a2a6d8e528b8ad8648b90fe,train,gutenberg,http://www.gutenberg.org/ebooks/10850.txt.utf-8,264152,http://en.wikipedia.org/wiki/Philaster_(play),Philaster (play),53079,Produced by Jonathan,http : //www.gutenberg.net/GUTINDEX.ALL
9b827d8f4127cffdf56129bc91a3d2bbbdeb19a4,train,gutenberg,http://www.gutenberg.org/ebooks/3289.txt.utf-8,338629,http://en.wikipedia.org/wiki/The_Valley_of_Fear,The Valley of Fear,70355,Produced by David,new eBooks .
9b99f455760055f2c719e61f29fa4a09479d8524,train,movie,http://www.imsdb.com/scripts/xXx.html,251790,http://en.wikipedia.org/wiki/XXX_(2002_film),XXX (2002 film),29770,xXx by Rich,. THE END
9bb9407d60ce0a2e7b57defe538f8578ea79493b,test,gutenberg,http://www.gutenberg.org/ebooks/5722.txt.utf-8,226913,http://en.wikipedia.org/wiki/The_Shewing-Up_of_Blanco_Posnet,The Shewing-Up of Blanco Posnet,44040,Produced by Eve,new eBooks .
9bd99dd1525e23d34c132f256ad8204cdf6fe089,train,gutenberg,http://www.gutenberg.org/ebooks/1749.txt.utf-8,908612,http://en.wikipedia.org/wiki/Cousin_Bette,Cousin Bette,186045,Produced by John,new eBooks .
9be329dfb0883011646f7c2b1af909bb154209d7,test,movie,http://www.imsdb.com/scripts/It-Happened-One-Night.html,585156,http://en.wikipedia.org/wiki/It_Happened_One_Night,It Happened One Night,42170,IT HAPPENED ONE,. THE END
9bfa931a5513a490a9cc14f4c5062f5edfbc0f32,test,gutenberg,http://www.gutenberg.org/files/589/589-0.txt,570523,http://en.wikipedia.org/wiki/Catriona_(novel),Catriona (novel),120028,Transcribed from the,new eBooks .
9c05142dcf6d0705d4619800a741d7b337b21116,test,gutenberg,http://www.gutenberg.org/ebooks/19145.txt.utf-8,379688,http://en.wikipedia.org/wiki/The_Time_Traders,The Time Traders,76813,Produced by Greg,FULL LICENSE ***
9c26a0e3cad380e2977b25e812a617e5083e73fd,train,gutenberg,http://www.gutenberg.org/ebooks/43741.txt.utf-8,649156,http://en.wikipedia.org/wiki/Old_Friends_and_New_Fancies,Old Friends and New Fancies,128981,Produced by Margaret,new eBooks .
9c2bb97cbbb8dca3fb1d85fbe1abeb27ad046615,train,movie,http://www.imsdb.com/scripts/Bound.html,219832,http://en.wikipedia.org/wiki/Bound_(1996_film),Bound (1996 film),23378,BOUND Written by,. THE END
9c443f4b7fae5240b65a04b5648d20fede649249,train,gutenberg,http://www.gutenberg.org/ebooks/34407.txt.utf-8,198069,http://en.wikipedia.org/wiki/The_Red_Mill,The Red Mill,39602,Produced by Charles,new eBooks .
9c721b9297f69a20a813b12fcb0047fb22cce385,train,movie,http://www.imsdb.com/scripts/Assassins.html,208214,http://en.wikipedia.org/wiki/Assassins_(film),Assassins (film),27742,"Assassins , early",. THE END
9c97f8fe3e6e78aa8d35e3c4759a4d1f766000bc,test,movie,http://www.imsdb.com/scripts/Die-Hard-2.html,257222,http://en.wikipedia.org/wiki/Die_Hard_2,Die Hard 2,30844,DIE HARD 2,. THE END
9cbe9d08ff6673e8dba308ac11ba88d71b425209,train,movie,http://www.imsdb.com/scripts/Last-Tango-in-Paris.html,221835,http://en.wikipedia.org/wiki/Last_Tango_in_Paris,Last Tango in Paris,22511,ULTIMO TANGO A,THE END .
9cd25b973d253386eaebbb7f2f7821dc7518f6d6,test,movie,http://www.imsdb.com/scripts/Manhunter.html,217196,http://en.wikipedia.org/wiki/Manhunter_(film),Manhunter (film),33813,/* Break-out-of-frames script,. THE END
9ce9cda3bf3ab43a4e0c0199110e30727770477c,train,movie,http://www.imsdb.com/scripts/Dawn-of-the-Dead.html,247484,http://en.wikipedia.org/wiki/Dawn_of_the_Dead_(1978_film),Dawn of the Dead (1978 film),48197,DAWN OF THE,dies . www.homepageofthedead.com
9cf95ffdf431fe1798c086f31cbf2a7efeb1f921,train,gutenberg,http://www.gutenberg.org/ebooks/8995.txt.utf-8,335703,http://en.wikipedia.org/wiki/What_Katy_Did_Next,What Katy Did Next,68527,Produced by Juliet,new eBooks .
9d573a78be4aaaeedabedb857d10f13c60662f34,test,movie,http://www.imsdb.com/scripts/Go.html,269878,http://en.wikipedia.org/wiki/Go_(1999_film),Go (1999 film),31385,GO written by,of scum .
9d8b79107628c4dedae91fa3648e56ae94b997fc,train,movie,http://www.imsdb.com/scripts/Pianist%2C-The.html,229498,http://en.wikipedia.org/wiki/The_Pianist_(2002_film),The Pianist (2002 film),26385,THE PIANIST by,: THE END
9d8ddfe86beba149b3463eeb1bae92919e179fed,valid,movie,http://www.imsdb.com/scripts/House-of-1000-Corpses.html,240502,http://en.wikipedia.org/wiki/House_of_1000_Corpses,House of 1000 Corpses,25621,HOUSE OF 1000,. THE END
9d8fa53fde63b8e1a0a7e04b88accb1d4ee31b71,train,movie,http://www.imsdb.com/scripts/Station-West.html,285148,http://en.wikipedia.org/wiki/Station_West,Station West,30566,STATION WEST Written,OUT THE END
9d9741c1e26478633f439ec30de0329a5f4c02a7,test,movie,http://www.imsdb.com/scripts/Arcade.html,150704,http://en.wikipedia.org/wiki/Arcade_(film),Arcade (film),27471,Arcade by David,Banner -- >
9dc012f8cd7449629d2563aff2f72315ba6d83d5,train,gutenberg,http://www.gutenberg.org/ebooks/7308.txt.utf-8,421485,http://en.wikipedia.org/wiki/The_History_of_Mr_Polly,The History of Mr Polly,83695,Produced by Curtis,new eBooks .
9e08f12783862b2e020fcec6a1f992dea0fbe4ab,train,gutenberg,http://www.gutenberg.org/ebooks/1557.txt.utf-8,400616,http://en.wikipedia.org/wiki/Men_of_Iron,Men of Iron,81672,Produced by Charles,new eBooks .
9e1475e4ee95eb7b4dca656e5afde2aaf5fdda8a,train,movie,http://www.imsdb.com/scripts/Moonrise-Kingdom.html,265449,http://en.wikipedia.org/wiki/Moonrise_Kingdom,Moonrise Kingdom,30441,MOONRISE KINGDOM Written,: MOONRISE KINGDOM
9e20fe2641f5d1c02c834ee6263fd0a53711f4e4,test,gutenberg,http://www.gutenberg.org/ebooks/23373.txt.utf-8,428591,http://en.wikipedia.org/wiki/The_Eagle_Cliff,The Eagle Cliff,88039,Produced by Nick,new eBooks .
9e3a7d4c30143d737b783df94e7c1c2fd6fe6514,train,movie,http://www.imsdb.com/scripts/Hellraiser-3-Hell-on-Earth.html,242573,http://en.wikipedia.org/wiki/Hellraiser_III:_Hell_on_Earth,Hellraiser III: Hell on Earth,26998,HELLRAISER III :,and sophistication .
9e7069f1b5816540f2eb1cc238c59439f7c4345c,train,movie,http://www.imsdb.com/scripts/Ocean%27s-Eleven.html,326143,http://en.wikipedia.org/wiki/Ocean's_Eleven,Ocean's Eleven,37746,OCEAN S 11,. THE END
9e71e7b6c91472bafddd8c2d1344e84b5899ab2c,train,gutenberg,http://www.gutenberg.org/ebooks/21741.txt.utf-8,346046,http://en.wikipedia.org/wiki/The_Island_Queen_(novel),The Island Queen (novel),70546,Produced by Nick,new eBooks .
9e82564a36eb80df18284bc5566221a05e87c28b,train,gutenberg,http://www.gutenberg.org/ebooks/5658.txt.utf-8,740781,http://en.wikipedia.org/wiki/Lord_Jim,Lord Jim,155850,Produced by Forrest,new eBooks .
9ebb84bdc9cc6d698ccc331437bd1ec3b5f0dddb,train,movie,http://www.imsdb.com/scripts/Burn-After-Reading.html,206868,http://en.wikipedia.org/wiki/Burn_After_Reading,Burn After Reading,26583,BURN AFTER READING,", away ."
9f0a853daffcf439934cbabb860d8d145dc5dd5f,train,gutenberg,http://www.gutenberg.org/ebooks/913.txt.utf-8,356148,http://en.wikipedia.org/wiki/A_Hero_of_Our_Time,A Hero of Our Time,73313,Produced by Judith,new eBooks .
9f0b7365cdadd4735b9f899ab140a37d4df89c9c,train,movie,http://www.imsdb.com/scripts/Good-Will-Hunting.html,289132,http://en.wikipedia.org/wiki/Good_Will_Hunting,Good Will Hunting,29392,if ( window,. THE END
9f208bd022ca1e96fbd5c4132d6f8e7e7441f290,test,movie,http://www.imsdb.com/scripts/Celeste-%26-Jesse-Forever.html,246236,http://en.wikipedia.org/wiki/Celeste_and_Jesse_Forever,Celeste and Jesse Forever,25342,CELESTE AND JESSE,. FADE OUT
9f312d4d32915822056abb59f26f070881806430,test,movie,http://www.imsdb.com/scripts/How-to-Lose-Friends-%26-Alienate-People.html,239507,http://en.wikipedia.org/wiki/How_to_Lose_Friends_%26_Alienate_People_(film),How to Lose Friends & Alienate People (film),28840,HOW TO LOSE,CUT TO BLACK:
9f3553caee89c48b8f0ba947fa1a088dc9aca4a9,train,gutenberg,http://www.gutenberg.org/ebooks/29405.txt.utf-8,481990,http://en.wikipedia.org/wiki/The_Gods_of_Mars,The Gods of Mars,95097,Thanks to Al,new eBooks .
9f83c8e49f5a53b211caf37cbdc659f97d2ef30a,train,movie,http://www.imsdb.com/scripts/Being-John-Malkovich.html,157241,http://en.wikipedia.org/wiki/Being_John_Malkovich,Being John Malkovich,26090,if ( window,OUT THE END
9f95235a053cfb0c15f5681c02dc44fc0caf065d,train,gutenberg,http://www.gutenberg.org/ebooks/26732.txt.utf-8,498925,http://en.wikipedia.org/wiki/Free_Air,Free Air,104091,Produced by K,new eBooks .
9fb690b50942bf56dea7067546a01298376a3344,test,movie,http://www.imsdb.com/scripts/Source-Code.html,227121,http://en.wikipedia.org/wiki/Source_Code,Source Code,27680,SOURCE CODE Written,FADE OUT .
9ff140c1a8d2d147eaa956d8783481e401ab3beb,train,gutenberg,http://www.gutenberg.org/ebooks/24574.txt.utf-8,637860,http://en.wikipedia.org/wiki/Loss_and_Gain,Loss and Gain,132185,Produced by Suzanne,new eBooks .
a0046fa8fcc3e3e5d5205476e71e7b375e83158e,train,gutenberg,http://www.gutenberg.org/ebooks/14671.txt.utf-8,663311,http://en.wikipedia.org/wiki/Dorothy_Vernon_of_Haddon_Hall,Dorothy Vernon of Haddon Hall,138997,Produced by Rick,new eBooks .
a03d6a5ddf48beb93529c87571fad8e02d17b373,train,movie,http://www.imsdb.com/scripts/Ordinary-People.html,355058,http://en.wikipedia.org/wiki/Ordinary_People,Ordinary People,26362,ORDINARY PEOPLE Written,. THE END
a08ad894b1b65ce935b9e6355851246add65a03b,train,gutenberg,http://www.gutenberg.org/ebooks/32939.txt.utf-8,444562,http://en.wikipedia.org/wiki/The_Sacred_Fount,The Sacred Fount,94791,Produced by Chuck,new eBooks .
a0922808f19fd6e42227cfe448757bb43788eb5d,train,movie,http://www.imsdb.com/scripts/Blood-and-Wine.html,240343,http://en.wikipedia.org/wiki/Blood_and_Wine,Blood and Wine,28112,BLOOD AND WINE,hopeless situation .
a0d0ec57ee611f5041cfb0b74f127a3196a03f8a,train,movie,http://www.imsdb.com/scripts/Black-Snake-Moan.html,267866,http://en.wikipedia.org/wiki/Black_Snake_Moan_(film),Black Snake Moan (film),30515,BLACK SNAKE MOAN,: THE END
a0dad21d83efe7d9865b299a3f8b343ff50ff7a5,train,gutenberg,http://www.gutenberg.org/ebooks/158.txt.utf-8,918962,http://en.wikipedia.org/wiki/Emma_(novel),Emma (novel),190815,Produced by An,new eBooks .
a13c38e8ff1eb691b43cb2de0f0b253fcf3eb0f2,test,movie,http://www.imsdb.com/scripts/Titanic.html,318080,http://en.wikipedia.org/wiki/Titanic_(1997_film),Titanic (1997 film),52490,T I T,OUT THE END
a13cfb713f7eca7e750b8ad20b946b142aaa5dbf,test,movie,http://www.imsdb.com/scripts/Star-Wars-A-New-Hope.html,348757,http://en.wikipedia.org/wiki/Star_Wars_(film),Star Wars (film),39381,STAR WARS Episode,STARS THE END
a18e921ea3e947642147754dffa769f9eabb31e7,train,movie,http://www.imsdb.com/scripts/Juno.html,216485,http://en.wikipedia.org/wiki/Juno_(film),Juno (film),22533,JUNO Written by,BLACK THE END
a1ddafa4cb19dd13dd41e6c10d81839dcce36ec7,test,gutenberg,http://www.gutenberg.org/ebooks/2432.txt.utf-8,1115911,http://en.wikipedia.org/wiki/Barchester_Towers,Barchester Towers,228855,BARCHESTER TOWERS TABLE,by Anthony Trollope
a1f45ca7bfe2e685b4faa4032039a3a5079065ac,train,movie,http://www.awesomefilm.com/script/walkingtall.html,56509,http://en.wikipedia.org/wiki/Walking_Tall_(2004_film),Walking Tall (2004 film),8277,WALKING TALL Written,. FADE OUT
a21137785e9a0e86d9cefd3fda385199fd9da232,valid,gutenberg,http://www.gutenberg.org/ebooks/4696.txt.utf-8,54278,http://en.wikipedia.org/wiki/The_Witch_of_Atlas,The Witch of Atlas,9595,Produced by Sue,new eBooks .
a22ac39233676c4db64905fe3b34c45fdc07385b,train,movie,http://www.imsdb.com/scripts/Shrek-the-Third.html,267964,http://en.wikipedia.org/wiki/Shrek_the_Third,Shrek the Third,26761,SHREK THE THIRD,. THE END
a25d00c16af6bed275fa7cc1c9bcc9cfad310d4d,train,movie,http://www.imsdb.com/scripts/Star-Wars-Attack-of-the-Clones.html,182251,http://en.wikipedia.org/wiki/Star_Wars:_Episode_II_%E2%80%93_Attack_of_the_Clones,Star Wars: Episode II – Attack of the Clones,32233,EXT . SPACE,: THE END
a287c11ec110edecb4be9bad5fed77b4863b29ac,train,movie,http://www.imsdb.com/scripts/Revenant%2C-The.html,252041,http://en.wikipedia.org/wiki/The_Revenant_(2009_film),The Revenant (2009 film),29468,THE REVENANT Written,. THE END
a291171000871c2588aacdbe03496c21fe9aec05,train,movie,http://www.imsdb.com/scripts/Austin-Powers---The-Spy-Who-Shagged-Me.html,210280,http://en.wikipedia.org/wiki/Austin_Powers:_The_Spy_Who_Shagged_Me,Austin Powers: The Spy Who Shagged Me,21798,if ( window,. THE END
a294dfec39790706fbaf8a62b6ab00274fb7bf3b,train,gutenberg,http://www.gutenberg.org/ebooks/1826.txt.utf-8,98447,http://en.wikipedia.org/wiki/Sarrasine,Sarrasine,18829,Produced by John,new eBooks .
a2cb171c562fce09b6f2473dc65f121cce677b7f,test,gutenberg,http://www.gutenberg.org/ebooks/41196.txt.utf-8,1113591,http://en.wikipedia.org/wiki/Self-Control_(novel),Self-Control (novel),220118,Produced by Delphine,new eBooks .
a3178b2869767f5cccaa1cad82b439132abaebbf,test,gutenberg,http://www.gutenberg.org/ebooks/21914.txt.utf-8,62189,http://en.wikipedia.org/wiki/The_Woggle-Bug_Book,The Woggle-Bug Book,11642,E-text prepared by,new eBooks .
a32f354788dd1f1411b9745200cb330d9b556373,valid,movie,http://www.imsdb.com/scripts/Day-the-Earth-Stood-Still%2C-The.html,291249,http://en.wikipedia.org/wiki/The_Day_the_Earth_Stood_Still,The Day the Earth Stood Still,32640,if ( window,: THE END
a34a30243522a835f826fe5269b4d234c5443ff3,train,movie,http://www.imsdb.com/scripts/Miller%27s-Crossing.html,221282,http://en.wikipedia.org/wiki/Miller's_Crossing,Miller's Crossing,35170,if ( window,. FADE OUT
a3874a1e55b073c61553d61c5f8d5bdca6c13625,train,movie,http://www.imsdb.com/scripts/Affliction.html,203211,http://en.wikipedia.org/wiki/Affliction_(film),Affliction (film),20753,AFFLICTION Screenplay by,. THE END
a396cef5286c5c07adbfc2a5d792402c1418d571,train,gutenberg,http://www.gutenberg.org/ebooks/850.txt.utf-8,239329,http://en.wikipedia.org/wiki/Tom_Grogan,Tom Grogan,49971,Produced by An,new eBooks .
a3afeb3c1ca54714edf552d635f8217cbdc37053,train,movie,http://www.imsdb.com/scripts/Drive-Angry.html,183279,http://en.wikipedia.org/wiki/Drive_Angry,Drive Angry,22943,DRIVE ANGRY Written,. THE END
a3d22e30a6afde892a65e16db0454093a232da87,train,movie,http://www.imsdb.com/scripts/Rush-Hour.html,187184,http://en.wikipedia.org/wiki/Rush_Hour_(1998_film),Rush Hour (1998 film),33682,/* Break-out-of-frames script,FADE OUT .
a3d61931c82c31928c81e1e6662d42e151da09c3,train,gutenberg,http://www.gutenberg.org/files/49075/49075-0.txt,1128737,http://en.wikipedia.org/wiki/Alice_Lorraine,Alice Lorraine,234773,Produced by Shaun,new eBooks .
a3f5043d31f3d18b625f75f69392834d4479df38,train,movie,http://www.imsdb.com/scripts/Lord-of-War.html,237496,http://en.wikipedia.org/wiki/Lord_of_War,Lord of War,31991,LORD OF WAR,FADE TO BLACK
a414849832c3837bdc7e1316dfd9976485cf13b7,train,movie,http://www.imsdb.com/scripts/To-Sleep-with-Anger.html,145836,http://en.wikipedia.org/wiki/To_Sleep_with_Anger,To Sleep with Anger,27266,if ( window,. THE END
a44a175d05d139a1cb1c9ddc6879ffcd66b0e2c4,test,movie,http://www.imsdb.com/scripts/Artist%2C-The.html,112012,http://en.wikipedia.org/wiki/The_Artist_(film),The Artist (film),17880,THE ARTIST Written,credit sequence .
a493bc348052f6962bb423ad44b2e13134d635fc,train,movie,http://www.imsdb.com/scripts/Big-Fish.html,271193,http://en.wikipedia.org/wiki/Big_Fish,Big Fish,32071,BIG FISH Written,. THE END
a49568c001cfa6403a22f0138c5668d8b211c9e8,train,movie,http://www.imsdb.com/scripts/Django-Unchained.html,351446,http://en.wikipedia.org/wiki/Django_Unchained,Django Unchained,46805,DJANGO UNCHAINED Written,her Dragons .
